0,0.26625250772291054,0.07439306480355887,0.08411036424488116,0.22075486385329945
1,0.3070173378313966,0.10801804604250237,0.08447824522917363,0.20078304631599622
2,0.23827451481491643,0.06981161270957603,0.024590903333480345,0.34924280112036576
3,0.34169533142759945,0.07371258360873796,0.02271184296296974,0.11094143626805085
4,0.28250087261321627,0.06995554234566746,0.002066749825068248,0.23802850142754295
5,0.34107690765267884,0.0757092249822184,0.01696759423743678,0.000851346604459291
6,0.3159651205832533,0.052144053584131995,0.0425016242678881,0.25674897319168427
7,0.2512096966176297,0.05479801018695877,0.049926962133916154,0.0634413448991467
8,0.23033202396104965,0.0765877100217015,0.023992598618881766,0.2173925677379998
9,0.2783599919334861,0.006655619429519282,0.0072981376068916234,0.2673568843225393
10,0.26283416981602037,0.11140663488675115,0.10930227843616895,0.15127937706969596
11,0.32486981817179994,0.012256911671077163,0.0977095870780568,0.1239643419875911
12,0.273899409482006,0.0651355414677285,0.03969621559577873,0.005987051415015854
13,0.2618215167740082,0.05843395298689045,0.1011241690160241,0.13061511644228432
14,0.340459252029751,0.0594070645281318,0.016749005918839113,0.3393695968291617
15,0.25937681276382274,0.13635931338171853,0.044832865349711544,0.12611772757635917
16,0.3134970451734308,0.037279403536094144,0.11140821196079626,0.30424680783902114
17,0.28480162030509415,0.09043419872282091,0.030502577069773815,0.2280836335012542
18,0.2963356700219729,0.008789715375619518,0.03491108504904407,0.005542802356780197
19,0.21276691936510012,0.12195056676776239,0.1027805177042492,0.13293879869806147
20,0.23390143046869277,0.1157205638850307,0.07029645423920931,0.3581448233670144
21,0.290916592750543,0.07863036471171786,0.03412064460604713,0.367276737660138
22,0.20866994120515658,0.07829495087629282,0.08808316675847262,0.13957667763751772
23,0.24064795281853826,0.007386304683639827,0.028107640729300512,0.14864820404072332
24,0.2644864215396784,0.11621930729342313,0.11304926146494207,0.0666194160689626
25,0.22901123361088477,0.088925294372527,0.0019158551729277472,0.021568280527595896
26,0.28861047858696304,0.0842725141353051,0.04580009295684841,0.010882282768273122
27,0.2427249284489548,0.06472300248500622,0.10408140298907055,0.052990578802779444
28,0.29741710050216924,0.03641106073853921,0.055336839173727725,0.00720342066164168
29,0.28301843455413,0.06588388856553368,0.0382908786435364,0.36775077676007045
30,0.3105445628858032,0.13322324791090287,0.03617588917663329,0.2371030971355085
31,0.2819269437677371,0.003960439787888944,0.028213349369271876,0.021744657429470095
32,0.3390879390813164,0.09526849797765535,0.045637937149507105,0.389546211107388
33,0.32989413577703375,0.13385793557852055,0.043701678119788805,0.3017034229161384
34,0.2149048681405319,0.007327784395836981,0.0014164989306530362,0.21059119444928137
35,0.20498549523228385,0.00178835711372362,0.048835974060779566,0.36641781226317505
36,0.25712688146317614,0.001972009821603991,0.08523123541611768,0.10536944367018526
37,0.2900107624774048,0.12876034221789281,0.0976132357599252,0.28184835032721794
38,0.22580680464167213,0.10952104633987805,0.005377666603066853,0.07252436414843837
39,0.2094416680922636,0.054115641122818046,0.04873532626914801,0.02411970680576543
40,0.32714972989836644,0.10474041879786379,0.043097802265401115,0.0778965378939681
41,0.21077753387875742,0.0286302125065242,0.08866108469572109,0.09651656912813943
42,0.2910991488660446,0.02595052438257359,0.06596144182355486,0.02936439932050421
43,0.2917325409945102,0.003108957063199922,0.0021001180012184717,0.06938876565829699
44,0.20778966945199143,0.05220511181778901,0.05076563774751449,0.021226776631480915
45,0.2595225944289597,0.03378438525002035,0.07051226221078546,0.19038913514307412
46,0.2252998545852053,0.01872185080569015,0.0630797335738998,0.11259136723287129
47,0.2788438043650493,0.08599837001745413,0.08625429692279742,0.07396616282899755
48,0.33410978195441343,0.09108707305649887,0.002497249114764215,0.2145169627309397
49,0.2453289815390429,0.09606895918858079,0.0427969974133669,0.19469956873545105
